store_number,store_number_padded,store_name,full_address,raw_address_from_public_feed,city,state,postal_code,latitude,longitude,address_present,address_source_url,location_source_url
357,357,Baton Rouge,"10300 Coursey Blvd, Baton Rouge LA 70816","10300 Coursey Blvd, Baton Rouge LA",Baton Rouge,LA,70816,30.416,-91.066,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
358,358,Covington,"40 Park Place Drive, Covington LA 70433","40 Park Place Drive, Covington LA",Covington,LA,70433,30.442,-90.079,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
359,359,Gretna,"62 Westbank Expy, Gretna LA 70053","62 Westbank Expy, Gretna LA",Gretna,LA,70053,29.912,-90.047,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
360,360,Lafayette,"3721 Ambassador Caffery Blvd, Lafayette LA 70503","3721 Ambassador Caffery Blvd, Lafayette LA",Lafayette,LA,70503,30.174,-92.067,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
362,362,Harahan,"5151 Citrus Blvd, Harahan LA 70123","5151 Citrus Blvd, Harahan LA",New Orleans,LA,70123,29.967,-90.187,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
363,363,Lake Charles,"3200 E Prien Lake Rd, Lake Charles LA 70615","3200 E Prien Lake Rd, Lake Charles LA",Lake Charles,LA,70615,30.197,-93.171,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
364,364,Bossier City,"2800 Airline Dr, Bossier City LA 71111","2800 Airline Dr, Bossier City LA",Bossier City,LA,71111,32.554,-93.708,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
365,365,Slidell,"143 Northshore Blvd, Slidell LA 70460","143 Northshore Blvd, Slidell LA",Slidell,LA,70460,30.306,-89.828,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
366,366,Monroe,"3750 Millhaven Rd, Monroe LA 71203","3750 Millhaven Rd, Monroe LA",Monroe,LA,71203,32.501,-92.073,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
367,367,North Baton Rouge,"8181 Airline Hwy, N Baton Rouge LA 70815","8181 Airline Hwy, N Baton Rouge LA",Baton Rouge,LA,70815,30.464,-91.101,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
368,368,Marrero,"4600 Lapalco, Marrero LA 70072","4600 Lapalco, Marrero LA",Marrero,LA,70072,29.876,-90.09,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
370,370,Southeast Baton Rouge,"18139 Highland Rd, Se Baton Rouge LA 70810","18139 Highland Rd, Se Baton Rouge LA",Baton Rouge,LA,70810,30.351,-91.028,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
371,371,Houma,"1717 Martin Luther King Blvd, Houma LA 70360","1717 Martin Luther King Blvd, Houma LA",Houma,LA,70360,29.61,-90.756,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
373,373,Chalmette,"8601 W Judge Perez Dr, Chalmette LA 70043","8601 W Judge Perez Dr, Chalmette LA",Chalmette,LA,70043,29.952,-89.975,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
374,374,Alexandria,"5000 Masonic Dr, Alexandria,LA LA 71301","5000 Masonic Dr, Alexandria,LA LA",Alexandria,LA,71301,31.27,-92.472,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
375,375,Denham Springs,"2255 Home Depot Dr, Denham Springs LA 70726","2255 Home Depot Dr, Denham Springs LA",Denham Springs,LA,70726,30.46,-90.959,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
376,376,North Lafayette,"1700 Ne Evangeline Trwy Thruway, N Lafayette LA 70501","1700 Ne Evangeline Trwy Thruway, N Lafayette LA",Lafayette,LA,70501,30.246,-92.011,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
378,378,La Place,"300 W Airline Hwy, La Place LA 70068","300 W Airline Hwy, La Place LA",Laplace,LA,70068,30.069,-90.483,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
380,380,Zachary,"6600 Main Street, Zachary LA 70791","6600 Main Street, Zachary LA",Zachary,LA,70791,30.648,-91.134,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
381,381,West Shreveport,"6900 Pines Road, W Shrevport LA 71129","6900 Pines Road, W Shrevport LA",Shreveport,LA,71129,32.444,-93.865,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
383,383,Gonzales,"2740 South Cajun Avenue, Gonzales LA 70737","2740 South Cajun Avenue, Gonzales LA",Gonzales,LA,70737,30.207,-90.941,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
385,385,New Orleans Central,"1100 South Claiborne Ave, New Orleans Central LA 70125","1100 South Claiborne Ave, New Orleans Central LA",New Orleans,LA,70125,29.948,-90.086,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
386,386,Slidell East,"874 I-10 Service Rd, Slidell East LA 70461","874 I-10 Service Rd, Slidell East LA",Slidell,LA,70461,30.288,-89.747,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
389,389,Broussard,"213 Saint Nazaire Road, Broussard LA 70518","213 Saint Nazaire Road, Broussard LA",Broussard,LA,70518,30.143,-91.941,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
401,401,N Phoenix,"2217 East Bell Road, N Phoenix AZ 85022","2217 East Bell Road, N Phoenix AZ",Phoenix,AZ,85022,33.639,-112.034,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
402,402,Yuma,"1111 S Redondo Center Dr, Yuma AZ 85365","1111 S Redondo Center Dr, Yuma AZ",Yuma,AZ,85365,32.708,-114.612,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
403,403,Lake Havasu City,"100 Retail Centre Blvd, Lake Havasu City AZ 86404","100 Retail Centre Blvd, Lake Havasu City AZ",Lake Havasu City,AZ,86404,34.562,-114.363,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
404,404,Apache Junction,"1545 S Crismon Rd, Apache Junction AZ 85209","1545 S Crismon Rd, Apache Junction AZ",Mesa,AZ,85209,33.389,-111.613,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
405,405,Glendale III,"5902 W Peoria Ave, Glendale III AZ 85302","5902 W Peoria Ave, Glendale III AZ",Glendale,AZ,85302,33.583,-112.188,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
406,406,NE Mesa,"6708 E Mckellips Rd, Ne Mesa AZ 85215","6708 E Mckellips Rd, Ne Mesa AZ",Mesa,AZ,85215,33.453,-111.686,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
408,408,Casa Grande,"1546 E Florence Blvd, Casa Grande AZ 85122","1546 E Florence Blvd, Casa Grande AZ",Casa Grande,AZ,85122,32.881,-111.721,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
410,410,Tucson,"7677 E Broadway Blvd, Tucson AZ 85710","7677 E Broadway Blvd, Tucson AZ",Tucson,AZ,85710,32.223,-110.828,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
411,411,Show Low,"5601 S White Mountain Rd, Show Low AZ 85901","5601 S White Mountain Rd, Show Low AZ",Show Low,AZ,85901,34.199,-110.016,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
413,413,SW Phoenix,"9969 W Camelback Road, Sw Phoenix AZ 85037","9969 W Camelback Road, Sw Phoenix AZ",Phoenix,AZ,85037,33.507,-112.274,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
414,414,Tucson / Oracle,"4302 North Oracle Road, Tucson / Oracle AZ 85705","4302 North Oracle Road, Tucson / Oracle AZ",Tucson,AZ,85705,32.284,-110.978,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
415,415,Queen Creek,"7401 S Power Road, Queen Creek AZ 85142","7401 S Power Road, Queen Creek AZ",Queen Creek,AZ,85142,33.281,-111.683,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
416,416,Kingman,"3860 Stockton Hill Rd, Kingman AZ 86409","3860 Stockton Hill Rd, Kingman AZ",Kingman,AZ,86409,35.235,-114.035,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
417,417,Ocotillo/S Chandler,"4141 S Arizona Avenue, Ocotillo/S Chandler AZ 85248","4141 S Arizona Avenue, Ocotillo/S Chandler AZ",Chandler,AZ,85248,33.245,-111.839,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
419,419,San Tan Valley,"1400 W. Hunt Hwy, San Tan Valley AZ 85143","1400 W. Hunt Hwy, San Tan Valley AZ",San Tan Valley,AZ,85143,33.178,-111.58,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
420,420,Scottsdale-Shea,"9890 N 90th St, Scottsdale-Shea AZ 85258","9890 N 90th St, Scottsdale-Shea AZ",Scottsdale,AZ,85258,33.577,-111.888,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
421,421,Flagstaff East,"5005 E Marketplace Dr Ste 110, Flagstaff East AZ 86004","5005 E Marketplace Dr Ste 110, Flagstaff East AZ",Flagstaff,AZ,86004,35.222,-111.572,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
422,422,Payson,"2000 North Beeline Hwy, Payson AZ 85541","2000 North Beeline Hwy, Payson AZ",Payson,AZ,85541,34.267,-111.324,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
423,423,Cottonwood,"1030 South State Route 260, Cottonwood AZ 86326","1030 South State Route 260, Cottonwood AZ",Cottonwood,AZ,86326,34.721,-112.003,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
424,424,Peoria/Happy Valley,"25650 North Lake Pleasant Pkwy, Peoria/Happy Valley AZ 85383","25650 North Lake Pleasant Pkwy, Peoria/Happy Valley AZ",Peoria,AZ,85383,33.717,-112.273,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
428,428,El Paso (Eastlake),,,El Paso,TX,0,31.689,-106.26,no,,https://simplemaps.com/data/business/home-depot
429,429,Homestead,,,Homestead,FL,0,25.501,-80.415,no,,https://simplemaps.com/data/business/home-depot
430,430,Viera,,,Rockledge,FL,0,28.265,-80.724,no,,https://simplemaps.com/data/business/home-depot
431,431,Prasada South,,,Surprise,AZ,0,33.594,-112.416,no,,https://simplemaps.com/data/business/home-depot
432,432,Maricopa (Stonegate),,,Maricopa,AZ,0,33.042,-112.021,no,,https://simplemaps.com/data/business/home-depot
441,441,Avondale,"1489 N Dysart Rd, Avondale AZ 85323","1489 N Dysart Rd, Avondale AZ",Avondale,AZ,85323,33.456,-112.339,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
442,442,Bullhead City,"660 Us Hwy 95, Bullhead City AZ 86429","660 Us Hwy 95, Bullhead City AZ",Bullhead City,AZ,86429,35.164,-114.565,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
443,443,Sierra Vista,"3500 Avenida Cochise, Sierra Vista AZ 85635","3500 Avenida Cochise, Sierra Vista AZ",Sierra Vista,AZ,85635,31.53,-110.262,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
445,445,Thatcher,"750 S 20th Avenue, Thatcher AZ 85552","750 S 20th Avenue, Thatcher AZ",Thatcher,AZ,85552,32.833,-109.734,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
446,446,Prescott Valley,"5500 E State Route 69, Prescott Valley AZ 86314","5500 E State Route 69, Prescott Valley AZ",Prescott Valley,AZ,86314,34.575,-112.369,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
447,447,Phoenix (51st/baseline),"5230 W Baseline Road, Phoenix (51st/Baseline)AZ 85339","5230 W Baseline Road, Phoenix (51st/Baseline)AZ",Laveen,AZ,85339,33.379,-112.172,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
452,452,Prescott,"1941 E, Az-69, Prescott AZ 86301","1941 E, Az-69, Prescott AZ",Prescott,AZ,86301,34.55,-112.429,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
453,453,Peoria,"9201 W Peoria Ave, Peoria AZ 85345","9201 W Peoria Ave, Peoria AZ",Peoria,AZ,85345,33.579,-112.257,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
455,455,Mcdowell,"7333 W Mcdowell Rd, Mcdowell AZ 85035","7333 W Mcdowell Rd, Mcdowell AZ",Phoenix,AZ,85035,33.465,-112.219,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
456,456,Superstition,"6838 E Superstition Springs Blvd, Superstition AZ 85209","6838 E Superstition Springs Blvd, Superstition AZ",Mesa,AZ,85209,33.385,-111.683,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
457,457,Scottsdale,"9170 E Talking Stick Way, Scottsdale AZ 85250","9170 E Talking Stick Way, Scottsdale AZ",Scottsdale,AZ,85250,33.541,-111.884,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
458,458,Tempe,"725 W Warner Rd, Tempe AZ 85284","725 W Warner Rd, Tempe AZ",Tempe,AZ,85284,33.334,-111.948,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
459,459,West Bell Rd,"6880 W Bell Rd, W Bell Rd AZ 85308","6880 W Bell Rd, W Bell Rd AZ",Glendale,AZ,85308,33.639,-112.207,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
464,464,Tatum & Bell,"16803 N Tatum Blvd, Tatum & Bell AZ 85032","16803 N Tatum Blvd, Tatum & Bell AZ",Phoenix,AZ,85032,33.639,-111.976,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
467,467,Irvington,"1155 W Irvington Rd, Irvington AZ 85714","1155 W Irvington Rd, Irvington AZ",Tucson,AZ,85714,32.161,-110.987,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
468,468,Thunderbird,"2650 W Thunderbird Rd, Thunderbird AZ 85023","2650 W Thunderbird Rd, Thunderbird AZ",Phoenix,AZ,85023,33.612,-112.115,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
469,469,Mesa,"1740 S Country Club Dr, Mesa AZ 85210","1740 S Country Club Dr, Mesa AZ",Mesa,AZ,85210,33.383,-111.842,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
470,470,Chandler,"1155 W Chandler Blvd, Chandler AZ 85224","1155 W Chandler Blvd, Chandler AZ",Chandler,AZ,85224,33.304,-111.862,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
471,471,Gilbert,"745 S Val Vista Dr, Gilbert AZ 85296","745 S Val Vista Dr, Gilbert AZ",Gilbert,AZ,85296,33.337,-111.754,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
472,472,North Scottsdale,"15499 N Hayden Rd, N Scottsdale AZ 85260","15499 N Hayden Rd, N Scottsdale AZ",Scottsdale,AZ,85260,33.625,-111.897,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
473,473,North Mesa,"425 S Val Vista Dr, North Mesa AZ 85204","425 S Val Vista Dr, North Mesa AZ",Mesa,AZ,85204,33.407,-111.754,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
474,474,Rita Ranch,,,Tucson,AZ,0,32.089,-110.776,no,,https://simplemaps.com/data/business/home-depot
475,475,Arrowhead Ranch,"6160 W Behrend Dr, Arrowhead Ranch AZ 85308","6160 W Behrend Dr, Arrowhead Ranch AZ",Glendale,AZ,85308,33.667,-112.191,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
476,476,Ray Road,"650 N 54th St, Suite A, Ray Road AZ 85226","650 N 54th St, Suite A, Ray Road AZ",Chandler,AZ,85226,33.314,-111.971,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
477,477,Thomas Rd,"3609 E Thomas Rd, Thomas Rd AZ 85018","3609 E Thomas Rd, Thomas Rd AZ",Phoenix,AZ,85018,33.479,-112.004,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
478,478,Marana (NW Tucson),"3925 W Costco Dr, Marana (nw Tucson) AZ 85741","3925 W Costco Dr, Marana (nw Tucson) AZ",Tucson,AZ,85741,32.328,-111.05,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
480,480,Cave Creek,"12434 N Cave Creek Rd, Cave Creek AZ 85022","12434 N Cave Creek Rd, Cave Creek AZ",Phoenix,AZ,85022,33.599,-112.039,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
481,481,North Tucson (Oro Valley),"10855 N Oracle Rd, N Tucson (oro Valley) AZ 85737","10855 N Oracle Rd, N Tucson (oro Valley) AZ",Oro Valley,AZ,85737,32.403,-110.954,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
482,482,Flagstaff,"1325 N Rte 66, Flagstaff AZ 86001","1325 N Rte 66, Flagstaff AZ",Flagstaff,AZ,86001,35.188,-111.67,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
483,483,Surprise,"13760 W Bell Rd, Surprise AZ 85374","13760 W Bell Rd, Surprise AZ",Surprise,AZ,85374,33.64,-112.357,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
485,485,Camelback,"4848 N 43rd Ave, Camelback AZ 85031","4848 N 43rd Ave, Camelback AZ",Phoenix,AZ,85031,33.508,-112.153,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
486,486,Central Tucson (El Con),"3689 E Broadway Blvd, Central Tucson (el Con) AZ 85716","3689 E Broadway Blvd, Central Tucson (el Con) AZ",Tucson,AZ,85716,32.225,-110.915,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
488,488,Carefree,"4925 E Carefree Hwy, Carefree AZ 85331","4925 E Carefree Hwy, Carefree AZ",Cave Creek,AZ,85331,33.797,-111.975,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
